7.364300000000000000e+04,2.320000000000000000e+02,8.900000000000000000e+01,8.100000000000000000e+02,1.000000000000000000e+01,3.130000000000000000e+02,3.840000000000000000e+02,4.510000000000000000e+02,3.000000000000000000e+01,6.570000000000000000e+02,7.240000000000000000e+02,1.965000000000000000e+03,8.335000000000000000e+03,3.494000000000000000e+03,2.400000000000000000e+01,4.000000000000000000e+00,3.110000000000000000e+02,4.053000000000000000e+03,3.760000000000000000e+02,2.220000000000000000e+02,3.300000000000000000e+02,1.742000000000000000e+03,6.000000000000000000e+00,3.130000000000000000e+02,2.120000000000000000e+02,7.700000000000000000e+02
3.040000000000000000e+02,5.315900000000000000e+04,4.860000000000000000e+02,4.434000000000000000e+03,1.165000000000000000e+03,1.338000000000000000e+03,7.350000000000000000e+02,2.123000000000000000e+03,1.120000000000000000e+02,3.680000000000000000e+02,8.990000000000000000e+02,2.700000000000000000e+01,2.810000000000000000e+02,2.400000000000000000e+02,2.310000000000000000e+02,8.000000000000000000e+00,7.730000000000000000e+02,1.104100000000000000e+04,7.477000000000000000e+03,4.600000000000000000e+01,2.000000000000000000e+01,1.187700000000000000e+04,0.000000000000000000e+00,2.007000000000000000e+03,3.720000000000000000e+02,9.770000000000000000e+02
1.080000000000000000e+02,0.000000000000000000e+00,6.365000000000000000e+04,2.446000000000000000e+03,1.917000000000000000e+03,5.900000000000000000e+02,3.076000000000000000e+03,1.320000000000000000e+02,5.500000000000000000e+01,8.400000000000000000e+01,3.450000000000000000e+02,2.900000000000000000e+02,1.180000000000000000e+02,3.250000000000000000e+02,4.050000000000000000e+02,0.000000000000000000e+00,1.002000000000000000e+03,1.234000000000000000e+03,2.780000000000000000e+02,5.600000000000000000e+01,2.570000000000000000e+02,1.007500000000000000e+04,0.000000000000000000e+00,5.170000000000000000e+02,1.000000000000000000e+01,3.000000000000000000e+01
5.650000000000000000e+02,7.540000000000000000e+02,5.150000000000000000e+02,6.309400000000000000e+04,3.200000000000000000e+01,1.130000000000000000e+02,1.020000000000000000e+02,2.214000000000000000e+03,1.250000000000000000e+02,4.450000000000000000e+02,7.800000000000000000e+01,2.300000000000000000e+01,2.160000000000000000e+02,7.140000000000000000e+02,2.300000000000000000e+03,9.300000000000000000e+01,4.360000000000000000e+02,6.873000000000000000e+03,1.515000000000000000e+03,4.700000000000000000e+01,1.430000000000000000e+02,4.826000000000000000e+03,2.000000000000000000e+00,2.062000000000000000e+03,0.000000000000000000e+00,7.130000000000000000e+02
4.000000000000000000e+00,5.680000000000000000e+02,1.556000000000000000e+03,2.028000000000000000e+03,6.430300000000000000e+04,1.539000000000000000e+03,2.770000000000000000e+03,1.650000000000000000e+02,4.080000000000000000e+02,2.230000000000000000e+02,4.820000000000000000e+02,8.520000000000000000e+02,1.210000000000000000e+02,9.400000000000000000e+01,7.700000000000000000e+01,3.210000000000000000e+02,1.598000000000000000e+03,1.813000000000000000e+03,2.092000000000000000e+03,3.890000000000000000e+02,3.000000000000000000e+00,1.270100000000000000e+04,0.000000000000000000e+00,4.589000000000000000e+03,1.000000000000000000e+00,4.303000000000000000e+03
1.120000000000000000e+02,9.730000000000000000e+02,7.030000000000000000e+02,1.436000000000000000e+03,6.650000000000000000e+02,6.202100000000000000e+04,4.480000000000000000e+02,3.310000000000000000e+02,1.742000000000000000e+03,8.200000000000000000e+02,8.500000000000000000e+01,1.400000000000000000e+02,0.000000000000000000e+00,5.390000000000000000e+02,1.000000000000000000e+00,5.275000000000000000e+03,1.150000000000000000e+02,6.860000000000000000e+02,1.486000000000000000e+03,3.743000000000000000e+03,1.700000000000000000e+01,1.107800000000000000e+04,1.600000000000000000e+01,5.230000000000000000e+02,1.413000000000000000e+03,2.632000000000000000e+03
4.420000000000000000e+02,2.750000000000000000e+02,4.550000000000000000e+03,5.953000000000000000e+03,1.189000000000000000e+03,1.580000000000000000e+02,5.560700000000000000e+04,6.870000000000000000e+02,1.000000000000000000e+01,5.000000000000000000e+00,5.710000000000000000e+02,1.270000000000000000e+03,4.190000000000000000e+02,5.740000000000000000e+02,1.079000000000000000e+03,6.200000000000000000e+01,2.623000000000000000e+03,3.848000000000000000e+03,2.130000000000000000e+02,2.540000000000000000e+02,4.700000000000000000e+01,7.637000000000000000e+03,2.670000000000000000e+02,7.590000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.770000000000000000e+02,6.870000000000000000e+02,2.880000000000000000e+02,7.828000000000000000e+03,2.970000000000000000e+02,2.600000000000000000e+01,6.320000000000000000e+02,5.339900000000000000e+04,2.800000000000000000e+01,6.200000000000000000e+01,4.522000000000000000e+03,5.660000000000000000e+02,3.216000000000000000e+03,4.112000000000000000e+03,1.918000000000000000e+03,2.000000000000000000e+00,5.390000000000000000e+02,1.461400000000000000e+04,2.030000000000000000e+02,3.200000000000000000e+01,1.875000000000000000e+03,3.378000000000000000e+03,3.250000000000000000e+02,2.271000000000000000e+03,4.200000000000000000e+01,6.100000000000000000e+01
5.000000000000000000e+00,2.800000000000000000e+01,1.780000000000000000e+02,9.180000000000000000e+02,3.550000000000000000e+02,1.940000000000000000e+03,0.000000000000000000e+00,1.040000000000000000e+02,6.036600000000000000e+04,1.800000000000000000e+03,8.000000000000000000e+00,9.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.260000000000000000e+02,2.700000000000000000e+02,1.150000000000000000e+02,1.608000000000000000e+03,5.980000000000000000e+02,3.000000000000000000e+00,9.620000000000000000e+03,0.000000000000000000e+00,5.090000000000000000e+02,2.970000000000000000e+02,2.961000000000000000e+03
1.970000000000000000e+02,3.200000000000000000e+01,4.490000000000000000e+02,4.463000000000000000e+03,1.840000000000000000e+02,8.850000000000000000e+02,1.110000000000000000e+02,6.110000000000000000e+02,3.707000000000000000e+03,6.487300000000000000e+04,2.600000000000000000e+02,3.070000000000000000e+02,4.530000000000000000e+02,1.420000000000000000e+02,1.400000000000000000e+01,1.580000000000000000e+02,4.530000000000000000e+02,2.421000000000000000e+03,1.292000000000000000e+03,1.300000000000000000e+02,5.000000000000000000e+00,7.339000000000000000e+03,0.000000000000000000e+00,8.770000000000000000e+02,9.100000000000000000e+01,2.046000000000000000e+03
